6275,LONGFELLOW TOLD THE SAGE A VERY
6276,FUNNY STORY WHICH MADE CARLYLE
6277,ABSOLUTELY LAUGH ; BUT ALL THE
6278,CHELSEA PHILOSOPHER DID IN RETURN
6279,WAS TO ASK IF HIS GUEST WOULD
6280,HAVE A CUP OF TEA !
6281,"The same man went to see Carlyle , and , after mentioning"
6282,that he had dined with Longfellow told the sage a
6283,very funny story which made Carlyle absolutely laugh ;
6284,but all the Chelsea philosopher did in return was to
6285,ask if his guest would have a cup of tea !
6286,A Scottish knight - Sir John Mercer - was
6287,"imprisoned in England . His son , in revenge , was"
6288,"harrying English shipping as far away as Cherbourg ,"
6289,"and doing it to some purpose . John Philpot ,"
6290,one of that new class of merchant financiers
6291,"which the city of London was now producing , fitted ,"
6292,equipped and manned a fleet from his own
6293,"resources , and captured the young Mercer in a"
6294,brilliant Channel fight .
6295,It was naturally a highly popular victory with the
6296,"Londoners , but it brought heavy censure from nobles"
6297,who still believed that they had a monopoly of
6298,"leadership . But , at last , Gaunt sailed . Opposing"
6299,"him was the French Admiral , Jean de Vienne -"
6300,a great sailor and an able strategist .
6301,"Obedient to the policy of his King , de Vienne avoided"
6302,trouble at sea as cleverly as Du Guesclin avoided it
6303,on land . Gaunt was compelled to give up his search for
6304,"an elusive foe , and , afraid to return home without"
6305,"something to show , he foolishly attempted to besiege"
6306,the well-protected fortress of St Malo . This
6307,involved the dreary method of mining operations in
6308,"which Gaunt , under the Black Prince , had shown"
6309,considerable skill at the siege of Limoges .
6310,"When all seemed to be going well , a sortie surprised"
6311,moment had charge of the mine ; the mine collapsed
6312,fame and glory . Gaunt was compelled to return
6313,"even despised failure . The ' ribald ' Londoners , who"
6314,"Hawley , were also expressing their disappointment"
6315,comparing the failure of a subsidized duke
6316,citizen .
6317,These dreary years of ineffective fighting provide
6318,obvious morals for those who are judges long
6319,"after the event . It seems obvious that , though"
6320,the longbows of yeomen could pierce the
6321,"plate and mail of French knights , a brilliant"
6322,"battle was no substitute for a sound policy ,"
6323,"and that , if archers had no target , campaigns"
6324,became mere marauding route marches .
6325,It seems obvious that if an expedition to
6326,"Brittany was compelled to attack via Calais ,"
6327,then the primary essential to the success
6328,of the French war was a navy in unquestioned
6329,command of the Channel . It seems obvious
6330,that divided forces were dissipating the
6331,advantages of a ring of bridge-heads which included
6332,"Calais , Cherbourg , Brest , Bordeaux and Bayonne ,"
6333,and that there was no hope of final victory
6334,without a large-scale and concentrated invasion .
6335,BUT NONE OF THESE DEDUCTIONS WERE
6336,"DRAWN AT THE TIME , BECAUSE LARGE-"
6337,"SCALE WAR REQUIRED MONEY , AND"
6338,THE CITIZENS WHO HAD THE MONEY
6339,WERE NOT YET SUFFICIENTLY AT
6340,ONE WITH NOBLES AND KING TO THINK
6341,THEIR MONEY WELL SPENT IN FIN-
6342,ANCING A RULING CLASS WHICH
6343,DESPISED THEM . THE COMMONS WERE
6344,GLAD ENOUGH TO ENJOY THE FRUITS
6345,In this cruel process which was
6346,hammering out nations on the anvils of
6347,"war , there was a constant stirring of"
6348,those in authority to find some simple
6349,way out of the complicated financial
6350,"6impasse which always resulted , and in the"
6351,story of the experiments and expedients
6352,to which the Exchequer resorted is
6353,the story of the prelude to the
6354,Peasants' Revolt of 1381 .
6355,"In appreciating this story , modern con-"
6356,ceptions of governmental duties must be
6357,set aside . A modern government needs
6358,taxation not merely for defence and
6359,offence but for a very wide range of
6360,social services . A mediaeval oligarchy
6361,needed taxation in order to supplement
6362,the private wealth of the monarchy
6363,( the royal income from the revenues of
6364,"crown lands , the fees of feudalism"
6365,Social service as a function of government
6366,was quite alien to mediaeval thought - its
6367,substitute was the mutual self-help of
6368,"communities , whether those communities were"
6369,"monasteries , manors , townships , or wards and"
6370,guilds of a city . A mediaeval tax was
6371,therefore in essence a forced payment whose
6372,return was the uncertain bounty of booty
6373,and the vague advantages of military glory ;
6374,it was therefore always granted grudgingly
6375,"and coupled with the vain hope that , in the"
6376,When ' his ' war did not bring victory and
6377,"booty , a new group of Lords might oust"
6378,"the unsuccessful leaders , and the Commons ,"
6379,"who usually supplied the hard cash , might"
6380,be bold enough to demand the production of
6381,"accounts , and even at times the impeachment of"
6382,the unsuccessful . But the Commons were not
6383,"the people , and even a full Parliament was"
6384,not yet a true mirror of the nation .
6385,The people - Langland's ' folk ' and Gaunt's
6386,' knaves ' - were villeins still tied to the
6387,feudal obligations of work or villeins who
6388,"had bought their release , free labourers"
6389,"who worked for the highest bidders , free"
6390,yeomen who had prospered enough to become
6391,"successful farmers , the artisans , craftsmen ,"
6392,journeymen and small tradesmen of the
6393,"towns , and the retainers and men-at-arms"
6394,in the pay of landed Lords .
6395,"None of these classes , except the yeomen , paid or"
6396,expected to pay direct taxes . During the four-
6397,"teenth century , the traditional methods of"
6398,financing the Exchequer had become stabilized .
6399,When the King and his Council required additio-
6400,"nal funds , they were usually granted an"
6401,"export tax on the wool trade , collected by"
6402,means of that ' staple ' system which ensured that
6403,"prices , quality and tax could be efficiently su-"
6404,"pervised and controlled , together with a"
6405,There were two other sources of public revenue -
6406,"first , the Church , which wisely followed the lead"
6407,of the Commons and in its own Convocations
6408,"granted equivalent contributions , and second ,"
6409,"the foreign merchants , with whom the King's"
6410,officials had formerly made private bargains
6411,"at ' colloquies of merchants ' , and whose"
6412,payments were now authorized by parliamentary
6413,sanction at a rate roughly fifty per cent in
6414,excess of the rate for native merchants .
6415,"In addition to these revenues , the King had the"
6416,financial benefits of his position at the head
6417,"of the feudal system , as its chief landowner"
6418,and the recipient of the fines of royal justice .
6419,"It was , therefore , a complicated and not very"
6420,satisfactory financial system in which the
6421,borders between private and public purse were
6422,as ill-defined as the borders between private
6423,"and national war , and in which the comparati-"
6424,vely simple obligations of the feudal pyramid
6425,But this time there was a very interesting
6426,attempt to apply a sliding scale to the
6427,payments demanded . The definition of an
6428,"adult was altered to read ' over sixteen ' ,"
6429,"and , where the poorest were to pay a groat ,"
6430,the Duke of Lancaster and the Archbishops
6431,"of Canterbury and York were to pay ten marks ,"
6432,and between these two extremes a graduated
6433,scale of payments was fixed for the
6434,different classes of laymen and clerics .
6435,Again the resentment was widespread and
6436,the results disappointing - a tax estimated
6437,"to yield 50,000 in fact raised only 27,000 ."
6438,"In the following year , 1380 , the last and"
6439,most notorious third poll-tax was agreed
6440,by a Parliament which met at Northampton .
6441,There were dark reasons for a meeting so
6442,far away from the capital in a town with
6443,poor communications and not over supplied
6444,with hostelries and lodgings .
6445,London was again in turmoil ; but this time
6446,over a question of trade rivalry . A rich mer-
6447,"chant from Genoa had been murdered , and"
6448,"John de Kyrkby , a Londoner , was one of"
6449,those charged with the crime . It is clear
6450,from the chronicles that this was a sordid
6451,quarrel between monopolists and interlopers .
6452,The city merchants were jealous of foreign
6453,merchants who could tempt court and
6454,baronage with rarer luxuries than those
6455,"A sum of 160,000 was demanded - a staggering figure"
6456,"to mediaeval eyes . It was determined that 100,000"
6457,"was a fairer target , and the Parliament agreed to find"
6458,two-thirds of this sum providing the clergy supplied
6459,the remainder . The method of assessment to which the
6460,Commons agreed was that of the first poll-tax . The manifest
6461,injustice of this method had been to a certain degree
6462,"corrected by the sliding scale of the second poll-tax ,"
6463,"but this lesson was ignored , and the injustice trebled in"
6464,weight by a flat-rate tax at treble the rate - every adult
6465,"had to pay three groats , but this time an adult was re-"
6466,Trebling the rate was arrived at by a simple
6467,"arithmetic which argued that , as the first"
6468,"poll-tax had supplied 22,000 , a tax of"
6469,"three times the rate would produce 66,000 ."
6470,The only concession made in view of the
6471,objections to the first two poll-taxes was
6472,the suggestion that the rich should help
6473,the poor - but this was only a pious hope
6474,because no machinery was provided for
6475,"carrying it into effect , and a subordinate"
6476,In Chapter Two he gauged the nature of the heart's movements
6477,"from the dissection of living animals , showing how these move-"
6478,ments alternate with rests and are seen best in cold animals
6479,or in flagging warmer ones . At the time of its movement
6480,"the heart becomes generally constricted , its walls thicken ,"
6481,its ventricles decrease in volume and it expels its
6482,"content of blood , appearing paler in so doing in animals"
6483,"such as serpents , frogs , and the like ."
6484,"At one and the same time , therefore , occur the beat"
6485,"of the apex , the thickening of the heart walls , and"
6486,the forcible expulsion of their contained blood by the
6487,contraction of the ventricles . Going on in Chapter Three
6488,"to the movement of the arteries , likewise gauged from"
6489,"the dissections of living animals , Harvey noted that"
6490,contraction of the heart and the apex beat occur in
6491,"systole , simultaneously with dilatation of the arteries"
6492,"and of the artery-like vein , and expulsion of the"
6493,ventricular content .
6494,Arterial pulsation disappears with cessation of
6495,ventricular contraction . During cutting or puncture of
6496,"the ventricles , there is often forcible expulsion"
6497,of blood from the wound . Arterial diastole is
6498,"thus synchronous with cardiac systole but ,"
6499,when movement of blood through arteries is
6500,"hindered by compression , infarction or inter-"
6501,"ception , the more distal arteries pulsate"
6502,less because their pulse is nothing other
6503,than the impulse of the blood entering them .
6504,"' And while the heart is slowly dying ,"
6505,one can sometimes see it - so to speak
6506,"- rouse itself and , in reply to two or"
6507,"three auricular beats , produce a single"
6508,ventricular one slowly and
6509,reluctantly and with an effort . '
6510,Sentence Database
6511,Yet in spite of the fact that his ideas did his
6512,business no good George would never conceal them .
6513,He was a socialist and believed in the right
6514,"of the working class to control their own destiny , and"
6515,"said so . Being a craftsman and a skilled man ,"
6516,"George won many prizes , and though some people"
6517,"would have nothing to do with him , others"
6518,"would , and the comrades helped in many"
6519,ways .
6520,"When eventually the ovens were fixed at the new shop , the tremen-"
6521,dously hard work was if anything intensified . George used to
6522,"mix 100 stone of bread in 12 hours , and Kate served in the"
6523,"shop , which was open from 8 o'clock in the morning to"
6524,12 o'clock at night . At that time pastries and buns
6525,were sold at 32 pieces for one shilling .
6526,"( In this strike , as reported in the Sheffield"
6527,"Guardian in March of that year , 1,000,000"
6528,"men were out a fortnight , disciplined and solid ,"
6529,when only 20 per cent of them stood to gain
6530,anything from the strike and the other 80 per
6531,cent made sacrifices for their fellow men ;
6532,this remarkable strike raised the question of a
6533,living wage and showed the worth of the
6534,common man . )
6535,Soon they were good enough to sing at meetings .
6536,One of the helpful by-products was that
6537,they were able to obtain some respectable
6538,"clothing , with which they wore a white tie"
6539,"and Red Flag badge , thus presenting a much"
6540,"better appearance . Later , on many a sunny Sunday"
6541,"evening , when George went to speak at Malin Bridge ,"
6542,they would be there to begin the meeting .
6543,As they became known the Choir went to working-
6544,"men's clubs , to Conisborough on cheap trips to"
6545,"sing to the miners , and sang for other organisations such"
6546,"as the Bakers' Union , for whom they went on Satur-"
6547,"day evenings to the Corner Pin Hotel , to rally"
6548,the members . The B.S.P. also rented pleasant rooms
6549,"on West Street , where a successful Sunday"
6550,school was held .
6551,One of the students was young
6552,"George , and another the dark-haired"
6553,little granddaughter of Charlie Grant .
6554,George often spoke at the Sunday school .
6555,"He christened the babies . Also , when"
6556,"called upon to do so , he would officiate"
6557,at funerals . Religion was one of his pet
6558,"subjects , for being well acquainted"
6559,"with the Bible , which he had"
6560,read in prison where it was the
6561,"only book they were allowed ,"
6562,Although his ideas were diametrically opposed
6563,to those of parsons he got on wonderfully well
6564,"with them , particularly those who , like the Rev."
6565,"Conrad Noel , the eloquent leader of"
6566,"the Church Socialist League , genuinely advocated"
6567,"socialism . With such men , who had the"
6568,courage of their convictions and their
6569,"Christianity , common ground could be found ."
6570,There was no abatement in political
6571,work . The British Socialist Party endea-
6572,voured to get more socialist members sent to the
6573,"Council , and to Parliament , being deter-"
6574,mined and obdurate in their attitude that
6575,their candidate must go forward in the
6576,elections . In the Sheffield Trades and Labour
6577,"Council meeting on October 16 , 1912 , George"
6578,"had said , ' Mr. Barton would go to the poll ."
6579,Just as the Labour Party had fought the
6580,"Liberals , they were going to fight the Labour"
6581,"This new party , the British Socialist Party , was"
6582,not prepared to accept the role of junior helper
6583,"in the Labour movement , or of only providing"
6584,propaganda in order to increase the volume of
6585,"socialist thought in the city , but sought to create"
6586,in the Labour movement a more militant attitude
6587,capable of achieving socialism for the working
6588,people .
6589,"Alf Barton , who in 1911 was presented"
6590,"with a book on the life of Marx ,"
6591,and a gold purse in recognition of his
6592,"work for the movement , was later"
6593,known to say that it was not ne-
6594,cessary to understand Marxism in order to
6595,"understand socialism , though at this time"
6596,he was a keen member of the B.S.P. .
6597,Dr. Davidson said he would go for
6598,a walk over the fields while we attended
6599,"to our business . To my amusement ,"
6600,when we met at tea at the rectory
6601,"after the Dedication , the Archbishop"
6602,said he had been stopped by
6603,a farmer in a field . He seemed
6604,"rather indignant , but we took the"
6605,episode without a smile till afterwards .
6606,"The Hall proved most useful , especially in winter"
6607,when the distance to the church deterred many from
6608,coming to Sunday Evensong . We managed to furnish
6609,"a table with cross and candles , and the people"
6610,appreciated the Church Hall for worship as well
6611,as for more secular purposes . In 1910 Dr. Talbot
6612,"was translated to Winchester , and Dr. Hubert"
6613,Burge became Bishop of Southwark .
6614,Meanwhile I had been asked to do a bit of Diocesan
6615,"work in connection with Higher Religious Education , and"
6616,to become the Southwark Secretary of the Church Reading
6617,Union . This meant organizing lectures and courses of
6618,"religious instruction through the Diocese , and I"
6619,also found myself a member of the Diocesan
6620,"Conference , where I remember introducing myself as"
6621,the incumbent of the highest church in the
6622,Diocese .
6623,There was a somewhat shocked atmosphere in
6624,"some quarters , until I explained that my church"
6625,was 800 feet high above the sea level ! The
6626,"work was growing pretty heavy , and we managed"
6627,to get a stipendiary layman who could help
6628,among the children and young people .
6629,It was while I was at Tatsfield that I first visited Oberammergau
6630,in Bavaria to witness the Passion Play . The place and its people were
6631,to play an important part in my life . For five years in succession till
6632,"war broke out in 1914 , I spent my summer holidays there and became"
6633,very intimate with the people and the environs . Every year between the
6634,"Passion Plays , an interval of ten years , another play would be"
6635,"performed at the small theatre in the village , when new talent would"
6636,be discovered and trained .
6637,"After the First World War , 1914 , I did not visit"
6638,"Germany for ten years , by which time in"
6639,1924 I was in a different parish in Surrey .
6640,Towards the end of my five and a half years'
6641,incumbency I was asked if I would start
6642,a village choral society and conduct it .
6643,"This opened up a new interest , and we plunged"
6644,into it .
6645,First of all simple part-songs : I found only one member who had
6646,any idea of reading music . This was the village doctor who was an
6647,old school friend at Clifton . He could sustain the tenor part quite well
6648,and lead the others . As for basses and altos the conductor had to
6649,"teach by singing the parts with them . It was very amusing , and by"
6650,the end of a few months an enthusiastic choir of men and women
6651,could render simple part-singing tolerably well .
6652,Then we went to work on Coleridge Taylor's ' Hiawatha's
6653,"Wedding Feast . ' Enthusiasm grew , and in a few more months we"
6654,"gave a concert at which the accompanist was the village schoolmaster ,"
6655,and the tenor solo ' Onaway awake ' was sung by the Rector .
6656,"Friends from Limpsfield , in addition to the villagers , came up ,"
6657,and we were all happy .
6658,"IN 1913 Dr. Burge , Bishop of Southwark , asked me to go as"
6659,"Vicar of St. Mark's , Woodcote , Purley , a new church built"
6660,"by the well-known architect Mr. George Fellowes Prynne ,"
6661,"who was to become a very intimate friend , and I was"
6662,later on joint executor of his estate with his
6663,solicitor cousin . As Bishop Talbot had told me that I
6664,"ought not to spend many years in Tatsfield , we held"
6665,great family consultations .
6666,My eldest brother was then living in Limpsfield with
6667,"his family , and found a very suitable house nearby"
6668,"where my mother settled , and eventually died in 1926"
6669,at the age of 92 . Dr. Burge was not able to be present
6670,at the Institution and Induction Service in St. Mark's .
6671,"This was taken by the Suffragan Bishop of Woolwich ,"
6672,"Dr. John Leake , who lived at Blackheath , and was"
6673,a close friend of ours .
6674,But what a change from the dear little old church
6675,at Tatsfield to the great modern church of St. Mark's
6676,"at Purley . One felt at Tatsfield that , small as the"
6677,"church was , it had its own atmosphere , and for centuries"
6678,had been a House of Prayer . I could not but feel the
6679,"chilliness of the new church , beautiful as it was and is ."
6680,When we had found a group of people who gladly
6681,"co-operated , we made the little side chapel a place"
6682,of daily prayer .
6683,I suggested to the congregation that it needed
6684,"warming up by constant prayer and worship , and we"
6685,found many to help . Gifts of candlesticks and
6686,stained-glass lancet windows - finally a new altar -
6687,helped to furnish the chapel as a little sanctuary
6688,for prayer and quiet . In time we received similar
6689,"gifts for the High Altar , and large East and West"
6690,windows .
6691,It was very interesting to have the privilege of filling
6692,such a beautiful building with suitable fittings ; I made
6693,a rule that all gifts should be submitted for approval to
6694,"the architect , himself a fine artist . It is quite possible"
6695,to put beautiful things into a beautiful church
6696,and yet spoil the building with ornaments unsui-
6697,table to the environs .
6698,We also had a little Mission Hall leading off
6699,"the Brighton Road , in a street full of small houses ."
6700,This was called Ellen Avenue when I first went
6701,"there , but was soon changed into the better-"
6702,sounding name of Lansdowne Road . There
6703,"were lots of children there , and we had"
6704,a flourishing Sunday School and an evening
6705,service . I soon saw that the parish needed
6706,more help both at the church and Mission
6707,district .
6708,The Church Army Captain had done very good work in the
6709,"Lansdowne Road district , but I needed more help in the"
6710,church for the full rota of services on Sundays and weekdays .
6711,Most fortunately I was able to engage the Rev. E. U. Evitt in
6712,"1913 soon after I had come , and he organized the Mission"
6713,"district and got to know , and be known by , many of"
6714,the people of the parish .
6715,A great blow disturbed all our efforts in the following
6716,"year , 1914 , when war broke out . Very soon Chaplains for"
6717,"the Forces were urgently needed , and I felt clearly"
6718,"that one of us must volunteer . The Bishop , Dr. Burge , did"
6719,"not wish me to go then , as I had barely been in the parish"
6720,"for a year . Mr. Evitt , however , was much less committed"
6721,"than his Vicar , and he was accepted at once and"
6722,was very soon in France where he did splendid
6723,work until his health broke down and he had a bad
6724,attack of enteric fever .
6725,Meanwhile in Purley there was much activity and much
6726,co-operation especially with the other Christian communities .
6727,At a large public meeting we launched the project known as the
6728,' Coulsdon and Purley Patriotic Fund ' in whose counsels and committees
6729,"I found myself deeply involved . At first , the main work was to help"
6730,wives and relations of the soldiers to get their ' Separation '
6731,"allowances , but soon , alas ! , as casualties began and increased"
6732,in the winter of 1914 and 1915 the matter of War Pensions
6733,"became very urgent , and I was asked to be Chairman"
6734,of the Committee in Coulsdon and Purley .
6735,"Indeed , for the next seventeen years , during my time at"
6736,"Purley , and from 1922 at Surbiton , I was continuously"
6737,Chairman of the local War Pensions Committee . This
6738,task involved a very great deal of detailed work for
6739,"the Committee . We had a splendid body of local residents ,"
6740,and a series of excellent Honorary Secretaries . Our
6741,"Committee met once a week in the evenings , and"
6742,included professional men from every walk of
6743,life .
6744,Very soon we managed to get a hut in Purley where soldiers
6745,were very welcome and the ladies organized a canteen . Life was
6746,in those years more than busy . We now had a vicarage next
6747,"to the church , and I was most fortunate in having for eight"
6748,years a most able and devoted housekeeper whom I had known
6749,well in Limpsfield where she had a house next to the
6750,church .
6751,On hearing that I was to leave Tatsfield and come to
6752,Purley she offered to come and look after me . She was
6753,"a real treasure , of yeoman stock and clever in all domestic"
6754,"things , a widow who knew how to look after the ' boy , '"
6755,who was the only other occupant of the house when
6756,Mr. Evitt had gone .
6757,We gathered together a splendid Sunday
6758,"afternoon service at the church , each child"
6759,"being given a number which , as they came into"
6760,"church , they could just whisper to"
6761,the superintendent who filled in the regi-
6762,ster at her own home . Each child had a
6763,picture given them and the lesson was
6764,largely based on this . It was on a
6765,stamp which could be stuck in
6766,"their book , and there was quite a"
6767,clamour for back stamps if a child
6768,had to miss the Sunday Church from any cause
6769,It was quite amusing to see how much
6770,"the children enjoyed the service , and I heard"
6771,of parents or faithful nurses threaten any
6772,naughty child with the penalty of not being
6773,allowed to come to the Children's Church
6774,on Sunday afternoon . I hope the threat
6775,"kept them good in the week , but anyway"
6776,"they were a most delightful lot , and"
6777,it is a great joy to meet them now
6778,fifty years afterwards when so many
6779,are parents or even grandparents
6780,Speaking of churchwardens and children leads
6781,me at once to chronicle a most intimate and
6782,lasting friendship begun in 1913 in Purley and
6783,continuing till old age to-day . When I went
6784,"to St. Mark's , the first contact I made was"
6785,"with the Vicar's Warden , Mr. F. W. Charlton"
6786,"and his family , the youngest of whose three"
6787,sons was just coming into the world in this year
6788,of 1913 .
6789,From then till now the acquaintance ripened into a very
6790,deep friendship which I have taken with me through
6791,all the many vicissitudes of a long ministry . Mr. and
6792,Mrs. Charlton have been from the first difficult
6793,"years of war , when most lives were upset and"
6794,"some tempers were easily frayed , the most"
6795,loyal and devoted friends .
6796,Their homes - for since those years they have
6797,lived on in Purley - have always been
6798,"havens of rest , and the welcome has never"
6799,"failed . Their three boys , now successful men ,"
6800,were in our Children's Church from the
6801,"outset , and when we don't see one"
6802,another we do not forget .
6803,"In those early years 1914-18 , life was very full"
6804,both in the parish and in the wider war activities .
6805,"The Bishop , knowing that I spent my holidays in"
6806,"Bavaria , asked me if I would do something for two wards"
6807,"at the Royal Herbert Hospital , full of war prisoners ."
6808,"I was very glad to help in this way , and visited them"
6809,"frequently , establishing at once a friendly contact with"
6810,the Bavarian wounded who were delighted to find
6811,someone who knew their native villages .
6812,I could at once notice the great antagonism
6813,between the Bavarians and the Prussians who openly
6814,scorned these more simple country folk .
6815,Less than no response from the Russian side led
6816,one to fear that the event might well have the
6817,outcome that the Nazis evidently hoped might
6818,lead to disaster . Then there had been much talk of
6819,the setting up among the German population of a
6820,"general system of "" francs-tireurs "" , to be named"
6821,""" Werewolves "" ."
6822,The Nazi fortress concept turned out to be nothing
6823,more than a fantasy . Thanks to the good
6824,"sense of the front line soldiers , the"
6825,meeting of East and West was marked by
6826,the use of no weapon more lethal than
6827,vodka . And the effect on the German people
6828,of the first ten years of the promised
6829,"thousand of Nazi rule , so far from creating"
6830,"a spirit of warlike frenzy , had produced"
6831,universally a dull bewildered apathy .
6832,So far had our thinking led us in this matter of the
6833,""" Werewolves "" that we had contemplated the necessity of very"
6834,special precautions to guard the lives of our airmen . Particular
6835,"hatred , we felt , was bound to be aimed at the representatives of"
6836,"those who had , over the years , spread such ghastly havoc , destruction"
6837,"and death over Germany , causing such wholesale slaughter among"
6838,"men , women and children , old and young alike ."
6839,By the end of the month he still delighted in
6840,Naples . He told Cloncurry that he enjoyed it as
6841,much as his health permitted him to enjoy any-
6842,"thing . ' The Pearl ' , he wrote , ' is arrived , which"
6843,is a great resource . Vesuvius seems to be tired ;
6844,"# he is going out fast ... . What a gay , lively"
6845,"people , and what a busy town . At Rome , every"
6846,other man was a priest : here the priest is
6847,1superceded by the soldier - a favourable change
6848,"in my eye , particularly as the troops are very"
6849,fine . '
6850,By the end of the month he still delighted
6851,in Naples . He told Cloncurry that he
6852,enjoyed it as much as his health
6853,"permitted him to enjoy anything . ' The Pearl ' ,"
6854,"he wrote , ' is arrived , which is a great"
6855,resource . Vesuvius seems to be tired ; he
6856,"is going out fast ... . What a gay , lively"
6857,"people , and what a busy town . At Rome ,"
6858,every other man was a priest : here the
6859,priest is 1superceded by the soldier -
6860,"a favourable change in my eye ,"
6861,By the end of the month he still delighted in
6862,Naples . He told Cloncurry that he enjoyed it as
6863,much as his health permitted him to enjoy anything .
6864,"' The Pearl ' , he wrote , ' is arrived , which is a great"
6865,resource . Vesuvius seems to be tired ; he is going
6866,"out fast ... . What a gay , lively people , and what"
6867,"a busy town . At Rome , every other man was a"
6868,priest : here the priest is 1superceded by the
6869,"soldier - a favourable change in my eye , particularly"
6870,as the troops are very fine . '
6871,By the end of the month he still delighted in Naples .
6872,He told Cloncurry that he enjoyed it as much as his
6873,"health permitted him to enjoy anything . ' The Pearl ' , he"
6874,"wrote , ' is arrived , which is a great resource . Vesuvius"
6875,"seems to be tired ; he is going out fast ... . What a gay ,"
6876,"lively people , and what a busy town . At Rome , every"
6877,other man was a priest : here the priest is 1superceded by
6878,"the soldier - a favourable change in my eye , particularly"
6879,as the troops are very fine . '
6880,By the end of the month he still delighted in Naples . He
6881,told Cloncurry that he enjoyed it as much as his health permitted
6882,"him to enjoy anything . ' The Pearl ' , he wrote , ' is arrived , which is"
6883,a great resource . Vesuvius seems to be tired ; he is going out
6884,"fast ... . What a gay , lively people , and what a busy town . At"
6885,"Rome , every other man was a priest : here the priest is 1superceded"
6886,"by the soldier - a favourable change in my eye , particularly as"
6887,the troops are very fine . '
6888,By the end of the month he still delighted in Naples . He told
6889,Cloncurry that he enjoyed it as much as his health
6890,"permitted him to enjoy anything . ' The Pearl ' , he wrote , ' is"
6891,"arrived , which is a great resource . Vesuvius seems to be"
6892,"tired ; he is going out fast ... . What a gay , lively people ,"
6893,"and what a busy town . At Rome , every other man was"
6894,a priest : here the priest is 1superceded by the soldier - a
6895,"favourable change in my eye , particularly as the troops"
6896,are very fine . '
6897,By the end of the month he still delighted in Naples .
6898,He told Cloncurry that he enjoyed it as much as
6899,his health permitted him to enjoy anything . ' The
6900,"Pearl ' , he wrote , ' is arrived , which is a great"
6901,resource . Vesuvius seems to be tired ; he is
6902,"going out fast ... . What a gay , lively people , and"
6903,"what a busy town . At Rome , every other man"
6904,was a priest : here the priest is 1superceded by
6905,"the soldier - a favourable change in my eye ,"
6906,particularly as the troops are very fine . '
6907,By the end of the month he still delighted in Naples .
6908,He told Cloncurry that he enjoyed it as much as his
6909,"health permitted him to enjoy anything . ' The Pearl ' , he"
6910,"wrote , ' is arrived , which is a great resource . Vesuvius"
6911,"seems to be tired ; he is going out fast ... . What a gay ,"
6912,"lively people , and what a busy town . At Rome , every other"
6913,man was a priest : here the priest is 1superceded by
6914,"the soldier - a favourable change in my eye , particularly"
6915,as the troops are very fine . '
6916,By the end of the month he still delighted in
6917,Naples . He told Cloncurry that he enjoyed
6918,it as much as his health permitted him to
6919,"enjoy anything . ' The Pearl ' , he wrote , ' is arrived ,"
6920,which is a great resource . Vesuvius seems
6921,to be tired ; he is going out fast ... . What
6922,"a gay , lively people , and what a busy town ."
6923,"At Rome , every other man was a priest :"
6924,here the priest is 1superceded by the
6925,"soldier - a favourable change in my eye ,"
6926,particularly as the troops are very fine . '
6927,By the end of the month he still delighted in
6928,Naples . He told Cloncurry that he enjoyed it as
6929,much as his health permitted him to enjoy
6930,"anything . ' The Pearl ' , he wrote , ' is arrived , which"
6931,is a great resource . Vesuvius seems to be tired ;
6932,"he is going out fast ... . What a gay , lively"
6933,"people , and what a busy town . At Rome , every"
6934,other man was a priest : here the priest is
6935,1superceded by the soldier - a favourable change
6936,"in my eye , particularly as the troops are"
6937,very fine . '
6938,By the end of the month he still delighted in Naples . He
6939,told Cloncurry that he enjoyed it as much as his health
6940,"permitted him to enjoy anything . ' The Pearl ' , he wrote ,"
6941,"' is arrived , which is a great resource . Vesuvius seems"
6942,"to be tired ; he is going out fast ... . What a gay , lively"
6943,"people , and what a busy town . At Rome , every other"
6944,man was a priest : here the priest is 1superceded by the
6945,"soldier - a favourable change in my eye , particularly as"
6946,the troops are very fine . '
6947,By the end of the month he still delighted in
6948,Naples . He told Cloncurry that he enjoyed it as
6949,much as his health permitted him to enjoy anything .
6950,"' The Pearl ' , he wrote , ' is arrived , which is a great"
6951,resource . Vesuvius seems to be tired ; he is going
6952,"out fast ... . What a gay , lively people , and what a"
6953,"busy town . At Rome , every other man was a"
6954,priest : here the priest is 1superceded by the
6955,"soldier - a favourable change in my eye ,"
6956,particularly as the troops are very fine . '
6957,By the end of the month he still
6958,delighted in Naples . He told Cloncurry
6959,that he enjoyed it as much as his
6960,health permitted him to enjoy
6961,"anything . ' The Pearl ' , he wrote , ' is"
6962,"arrived , which is a great resource ."
6963,Vesuvius seems to be tired ; he
6964,"is going out fast ... . What a gay ,"
6965,"lively people , and what a busy"
6966,"town . At Rome , every other"
6967,man was a priest : here the priest
6968,By the end of the month he still delighted
6969,in Naples . He told Cloncurry that he enjoyed it as
6970,much as his health permitted him to enjoy any-
6971,"thing . ' The Pearl ' , he wrote , ' is arrived , which is a great"
6972,resource . Vesuvius seems to be tired ; he is going
6973,"out fast ... . What a gay , lively people , and what"
6974,"a busy town . At Rome , every other man was"
6975,a priest : here the priest is 1superceded
6976,by the soldier - a favourable change
6977,"in my eye , particularly as the"
6978,troops are very fine . '
6979,By the end of the month he still delighted in Naples . He
